,Unnamed: 0,docid,string,label,start,end,Remove
71147,71147,8552,Jeronimo Tordera,PER,7,10,
71160,71160,8552,Jeronimo Tordera,PER,165,168,
65578,65578,7907,Jeronimo Vilches,PER,0,3,0
47518,47518,5281,Jeronimo Cruz,PER,60,64,
42896,42896,4662,Jeronimo Fuente,PER,0,4,0
64305,64305,7709,Jeronimo Alvarez Salvador,PER,0,4,0
62787,62787,7479,Jeronimo Alvarez Valvino,PER,0,4,0
3422,3422,370,Jesu christo,PER,29,31,
8308,8308,1073,Jesucristo,PER,234,235,
18829,18829,1972,Jesucristo,PER,27,28,
13214,13214,1492,Jesucristo,PER,112,113,
14848,14848,1690,Jesucristo,PER,68,69,
11544,11544,1355,Jesus Maria,PER,1365,1367,
24281,24281,2622,Jesuxpo nro Sr,PER,328,331,
58091,58091,6809,Jesus,PER,1796,1797,
50224,50224,5652,Jesus,PER,38,39,
59504,59504,7036,Jesus,PER,203,204,
70601,70601,8503,Jesus,PER,872,873,
62605,62605,7453,Jesus,PER,315,316,
44221,44221,4835,Jesus,PER,853,854,
70818,70818,8509,Jesus,PER,85,87,
67821,67821,8156,Jesus Cristo,PER,60,62,
56278,56278,6512,Jesus Cristo,PER,73,75,
70573,70573,8503,Jesus Cristo,PER,60,62,
56294,56294,6514,Jesus Cristo,PER,72,74,
55892,55892,6445,Jesus Cristo,PER,1104,1106,
46360,46360,5127,Jesus Cristo,PER,271,273,
70591,70591,8503,Jesus Cristo,PER,529,531,
66245,66245,7991,Jesus Cristo,PER,25,27,
70682,70682,8504,Jesus Cristo,PER,410,412,
67077,67077,8083,Jesus Cristo,PER,49,51,
54671,54671,6320,Jesus Cristo,PER,85,87,
63445,63445,7580,Jesus Cristo,PER,97,99,
58082,58082,6809,Jesus Cristo,PER,1231,1233,
54715,54715,6326,Jesus Cristo,PER,85,87,
70610,70610,8503,Jesus Cristo Amarrado,PER,1192,1195,
70661,70661,8504,Jesus Cristo Crucificado,PER,79,82,
58086,58086,6809,Jesus Cristo Crucificado,PER,1653,1656,
70766,70766,8506,Jesus Cristo Defunto,PER,94,97,
70614,70614,8503,Jesus Cristo Nuestro,PER,1237,1240,
44241,44241,4835,Jesus Dormido,PER,1384,1387,
59509,59509,7036,Jesus Ecce,PER,479,481,
44211,44211,4835,Jesus Nazareno,PER,660,662,0
44218,44218,4835,Jesus Nazareno,PER,787,789,0
55901,55901,6446,Jesus Nazareno,PER,43,45,0
55891,55891,6445,Jesus Nazareno,PER,1056,1058,0
70588,70588,8503,Jesus Nazareno,PER,482,484,0
70531,70531,8499,Jesus vara y media,PER,295,300,0
70570,70570,8503,Jesus mediano,PER,21,23,
367,367,55,Jhendo,PER,636,637,
16660,16660,1816,Jhoan mesa,PER,760,763,
16357,16357,1786,Jhoan mesa,PER,7,10,
35786,35786,3770,Jironimo hernandez,PER,804,806,
26174,26174,2840,Jnan segarra,PER,33,36,
19706,19706,2185,Jno Bautista Hortis espinosa,PER,896,901,0
3403,3403,368,Joachin Cano,PER,203,205,
3398,3398,368,Joachin Cano,PER,44,46,
3406,3406,368,Joachin Cano,PER,260,262,
21121,21121,2321,Joan Fernandez Ojeda Escribano Publico,PER,1543,1549,0
20880,20880,2307,Joan Martines Montañes,PER,835,838,0
21391,21391,2329,Joan Martinez Montañes,PER,67,70,0
8096,8096,1064,Joan Rodrigues,PER,393,395,0
8295,8295,1072,Joan Ruiz,PER,93,95,
8297,8297,1072,Joan Sanchez,PER,102,104,0
7454,7454,1014,Joan baptista,PER,2953,2955,
19868,19868,2189,Joan Morales Salazar,PER,1099,1103,0
19826,19826,2187,Joan Morales Salazar,PER,1283,1287,0
19852,19852,2189,Joan Morales Salazar Benefdo,PER,291,296,0
20761,20761,2276,Joan Robles,PER,2,5,0
19994,19994,2200,Joan Roela,PER,22,25,
29660,29660,3164,Joan auellano,PER,101,104,
16287,16287,1772,Joan messa,PER,115,118,
16278,16278,1772,Joan messa,PER,4,7,
7476,7476,1014,Joan quadros,PER,3211,3214,0
7482,7482,1014,Joan quadros y grabiel valle,PER,3326,3333,0
16285,16285,1772,Joan ribade,PER,63,66,
26449,26449,2870,Joan uceda,PER,0,3,0
19939,19939,2192,Joan ugalde,PER,131,134,0
19906,19906,2190,Joan lopez,PER,621,623,
17433,17433,1858,Joan martin migues,PER,319,322,
15338,15338,1719,Joan martines montañes,PER,493,496,0
22052,22052,2361,Joan martines montañes,PER,30,33,0
21947,21947,2349,Joan minez montañes,PER,104,107,0
27992,27992,3019,Joan minez montañes,PER,87,90,0
18247,18247,1923,Joan ponse montilla,PER,37,41,0
16292,16292,1772,Joana flores,PER,138,141,
3610,3610,385,Joaquin Jose Cano,PER,5,8,0
3266,3266,359,Joaquin Rodriguez Quesada,PER,1215,1218,0
3261,3261,359,Joaquin Rodriguez Quezada,PER,1136,1140,0
43246,43246,4722,Joesph Medina,PER,26,29,
40912,40912,4378,Jordan,PER,89,90,
6492,6492,920,Jordan Gonzalez,PER,1161,1163,0
13916,13916,1579,Jordan Gonzalez,PER,0,2,0
13921,13921,1580,Jordan Gonzalez,PER,0,2,0
12172,12172,1412,Jorge Caballero,PER,15,17,0
15900,15900,1753,Jorge Fernandes,PER,0,2,0
897,897,127,Jorge Fernandez,PER,306,308,0
3910,3910,472,Jorge Fernandez,PER,4,6,0
67646,67646,8138,Jorge Samra,PER,32,34,
50170,50170,5645,Jorge Acosta,PER,23,26,0
50167,50167,5645,Jorge Acosta,PER,3,6,0
19021,19021,2077,Jorge Balduc,PER,16,19,
42950,42950,4670,Jorge Benaberte,PER,21,24,
51565,51565,5845,Jorge Galuiz,PER,54,57,
4592,4592,615,Jorge Leon,PER,12,15,
4584,4584,613,Jorge Leon,PER,19,22,
931,931,130,Jorge Reolid,PER,14,17,0
63672,63672,7614,Jorge Ribera,PER,38,41,0
52667,52667,6020,Jorge Ribera,PER,86,89,0
69361,69361,8341,Jorge Ribera,PER,57,60,0
63670,63670,7614,Jorge Ribera,PER,20,23,0
19526,19526,2157,Jorge fernandes,PER,7,9,0
18943,18943,2043,Jorge fernandez,PER,11,13,0
3168,3168,356,Jose Adrian Leal,PER,40,43,0
5635,5635,788,Jose Antonio Figueroa,PER,7,11,0
5719,5719,798,Jose Baias,PER,293,295,
3142,3142,352,Jose Felix Moreno,PER,47,50,0
2673,2673,311,Jose Fernando Medinilla,PER,14,18,0
2699,2699,314,Jose Fernando Medinilla,PER,15,19,0
2601,2601,304,Jose Fernando Medinilla,PER,8,12,0
2702,2702,315,Jose Fernando Medinilla,PER,8,12,0
2714,2714,317,Jose Fernando Medinilla,PER,8,12,0
2646,2646,307,Jose Fernando Medinilla,PER,23,27,0
3393,3393,368,Jose Francisco Riuero,PER,9,12,
2365,2365,285,Jose Guizado,PER,58,60,
17024,17024,1835,Jose Huerta,PER,2,4,0
3388,3388,367,Jose Maria Rodriguez,PER,306,309,
3384,3384,367,Jose Maria Rodriguez,PER,222,225,
21003,21003,2319,Jose Montes,PER,25,27,0
18294,18294,1927,Jose Mora,PER,17,19,0
3111,3111,351,Jose Moreno,PER,335,337,0
3081,3081,350,Jose Nicolas Sanchez,PER,151,154,0
1740,1740,233,Jose Pedro,PER,0,2,
5018,5018,686,Jose Prieto,PER,8,10,0
9052,9052,1167,Jose Rodriguez,PER,44,46,
5088,5088,701,Jose Rodriguez,PER,25,27,
3301,3301,362,Jose Rodriguez,PER,27,29,
3170,3170,357,Jose Romero Ponce Leon,PER,13,18,0
3155,3155,354,Jose Romero Ponce Leon,PER,26,31,0
3466,3466,371,Jose Tirado,PER,706,708,0
2580,2580,302,Jose ajuste,PER,80,82,
14976,14976,1695,Jose Arce,PER,2140,2143,0
2554,2554,300,Jose Escobar,PER,131,134,0
2647,2647,307,Jose Medina,PER,37,40,0
2711,2711,316,Jose Medinilla,PER,22,25,0
2720,2720,318,Jose Medinilla,PER,15,18,0
26803,26803,2908,Jose Palomares,PER,130,133,0
16566,16566,1808,Jose SantistebanPartida,PER,12,15,
20856,20856,2304,Jose Gaza,PER,23,27,
2670,2670,310,Jose Villar,PER,216,219,0
2664,2664,310,Jose fernando Medinilla,PER,8,12,0
9750,9750,1204,Jose y Hermenegildo Falcon,PER,303,307,0
3113,3113,351,Josefa Alonso,PER,361,363,
9007,9007,1161,Josefa Andrea,PER,107,109,
8998,8998,1161,Josefa Andrea,PER,10,12,
3202,3202,359,Josefa Garcia,PER,134,136,
3213,3213,359,Josefa Garcia,PER,247,249,
65128,65128,7835,Josefa Lorenza,PER,6,8,
64418,64418,7718,Josefa Maria Concepcion,PER,0,5,
8439,8439,1088,Josefa Arellano,PER,30,33,0
70277,70277,8452,Josefe,PER,115,116,
70256,70256,8451,Josefe,PER,111,112,
8431,8431,1087,Josefe Barbosa,PER,10,12,
70871,70871,8514,Josefe Gago,PER,24,26,
45262,45262,4973,Josefe Juan Beltran,PER,60,63,
45479,45479,5005,Josefe Niverto,PER,7,9,
46496,46496,5141,Josefe Perez Ortiz,PER,30,33,0
49536,49536,5559,Josefe Castro,PER,14,17,
61250,61250,7256,Josefe Espinosa,PER,13,16,
61329,61329,7268,Josefe Ira,PER,32,35,
60463,60463,7139,Josefe Mata,PER,20,23,
60466,60466,7139,Josefe Mata,PER,67,70,
51029,51029,5756,Josefe Salas,PER,0,3,
45274,45274,4976,Josefe Valderas,PER,7,10,
5354,5354,754,Josefe suero,PER,7,9,
3291,3291,361,Joseph,PER,59,60,
2667,2667,310,Joseph,PER,165,166,
2609,2609,304,Joseph,PER,109,110,
2611,2611,304,Joseph,PER,137,138,
2624,2624,305,Joseph,PER,195,196,
2589,2589,302,Joseph,PER,270,271,
2668,2668,310,Joseph,PER,192,193,
3241,3241,359,Joseph,PER,759,760,
46396,46396,5127,Joseph,PER,762,763,
58093,58093,6809,Joseph,PER,1800,1801,
44223,44223,4835,Joseph,PER,857,859,
61716,61716,7332,Joseph Aguilar,PER,16,18,0
55931,55931,6448,Joseph Alejandro Velazquez,PER,1,4,0
62299,62299,7415,Joseph Alonso Narbaez,PER,32,35,
62225,62225,7406,Joseph Alonso Naravez,PER,201,205,
61917,61917,7359,Joseph Alonso Narbaes,PER,10,14,
56227,56227,6502,Joseph Andres Nestare,PER,8,12,
56240,56240,6503,Joseph Andres Nestare,PER,1,5,
16775,16775,1822,Joseph Antonio,PER,27,29,
64603,64603,7748,Joseph Antonio,PER,30,32,
64031,64031,7665,Joseph Antonio,PER,14,16,
49388,49388,5537,Joseph Antonio,PER,0,2,
45237,45237,4970,Joseph Antonio,PER,8,10,
45319,45319,4982,Joseph Antonio Bernal,PER,27,30,
45220,45220,4968,Joseph Antonio Fernandez,PER,14,17,0
55845,55845,6445,Joseph Antonio Guerra,PER,106,109,0
55848,55848,6445,Joseph Antonio Guerrera,PER,134,137,
57237,57237,6684,Joseph Antonio Largo,PER,0,3,
44605,44605,4906,Joseph Antonio Pafecto,PER,238,241,
52507,52507,5998,Joseph Antonio Sanchez,PER,0,3,0
26757,26757,2901,Joseph Antonio Vazquez,PER,0,3,0
62011,62011,7372,Joseph Antonio Solis,PER,38,42,0
62454,62454,7433,Joseph Antonio Vega,PER,33,38,0
2418,2418,290,Joseph Barrera,PER,3,5,0
2432,2432,290,Joseph Barrera,PER,226,228,0
60661,60661,7166,Joseph Bazan,PER,0,2,0
71514,71514,8572,Joseph Bejarano Mejia Ortiz Guzman,PER,588,594,0
71513,71513,8572,Joseph Bejarano Mejia Ortiz Guzman,PER,493,499,0
54952,54952,6361,Joseph Belero Urbines,PER,1,5,
52437,52437,5990,Joseph Bonifacio,PER,245,247,
46950,46950,5201,Joseph Bonifacio,PER,19,21,
59649,59649,7039,Joseph Bravo,PER,1130,1132,0
59662,59662,7039,Joseph Bravo,PER,1239,1241,0
59659,59659,7039,Joseph Bravo,PER,1212,1214,0
59656,59656,7039,Joseph Bravo,PER,1186,1188,0
49356,49356,5531,Joseph Brunenque,PER,5,7,
15844,15844,1747,Joseph Camacho,PER,7,9,0
50791,50791,5726,Joseph Camacho Vega,PER,75,80,0
15855,15855,1747,Joseph Camacho bega,PER,467,472,0
63119,63119,7534,Joseph Cano,PER,31,33,0
43624,43624,4780,Joseph Caro,PER,0,2,0
49459,49459,5549,Joseph Caro Ladros Guevara,PER,0,5,0
49471,49471,5551,Joseph Caro Ladros Guevara,PER,20,25,0
49481,49481,5553,Joseph Castro,PER,14,16,0
49563,49563,5564,Joseph Castro,PER,57,59,0
49443,49443,5546,Joseph Castro,PER,14,16,0
8976,8976,1156,Joseph Consuegra,PER,187,189,0
50270,50270,5659,Joseph Cruzate,PER,32,34,
3353,3353,366,Joseph Delgado,PER,47,49,0
1674,1674,228,Joseph Duque y Cornejo,PER,75,79,0
56221,56221,6501,Joseph Diaz,PER,1,3,0
52911,52911,6056,Joseph Esquives,PER,0,2,
70854,70854,8513,Joseph Esteban,PER,51,53,
58388,58388,6852,Joseph Esteban,PER,26,28,
58936,58936,6933,Joseph Esteban Murillo,PER,184,187,0
56070,56070,6470,Joseph Esteban Ramirez,PER,0,3,0
47899,47899,5332,Joseph Falcon,PER,62,64,0
49226,49226,5513,Joseph Francisco,PER,14,16,
51038,51038,5757,Joseph Francisco Peras,PER,29,32,
66322,66322,7996,Joseph Fuentes,PER,367,369,0
22827,22827,2465,Joseph Garcia,PER,44,46,
50634,50634,5707,Joseph Garcia,PER,204,206,
1968,1968,252,Joseph Garzia,PER,7,9,
3290,3290,361,Joseph Gomez,PER,39,41,
2788,2788,325,Joseph Gonzales bandanosa,PER,45,50,
57142,57142,6666,Joseph Gonzalez,PER,0,2,0
57160,57160,6669,Joseph Gonzalez,PER,12,14,0
3236,3236,359,Joseph Granados,PER,606,608,0
3242,3242,359,Joseph Granados,PER,783,785,0
3105,3105,351,Joseph Granados,PER,263,265,0
3239,3239,359,Joseph Granados,PER,706,708,0
55703,55703,6443,Joseph Guerra,PER,122,124,0
65932,65932,7948,Joseph Guerrero,PER,2,4,0
2350,2350,284,Joseph Guizado,PER,3,5,
3131,3131,351,Joseph Gutierrez,PER,615,617,0
54709,54709,6326,Joseph Gomez,PER,15,17,
54667,54667,6320,Joseph Gomez,PER,26,28,
42783,42783,4642,Joseph Ignacio Velazco,PER,12,16,0
42776,42776,4641,Joseph Ignacio Velazco,PER,0,4,0
44733,44733,4927,Joseph Jacon,PER,65,67,
66583,66583,8025,Joseph Lopa,PER,37,39,
2630,2630,306,Joseph Lozano Pedro Nauas,PER,10,15,0
49357,49357,5531,Joseph Luis,PER,11,13,
47808,47808,5320,Joseph Lopez,PER,8,10,0
55694,55694,6443,Joseph Lopez Albardon,PER,7,10,
60756,60756,7184,Joseph Lopez Leon,PER,30,34,
8974,8974,1156,Joseph Madera,PER,180,182,0
47691,47691,5304,Joseph Manuel,PER,7,9,
57094,57094,6657,Joseph Manuel Gonzalez,PER,48,51,0
46347,46347,5127,Joseph Manuel Casales,PER,48,52,0
47320,47320,5251,Joseph Manuel Saldana,PER,0,4,
46255,46255,5113,Joseph Marcalde Saldana,PER,0,3,
3391,3391,367,Joseph Maria,PER,419,421,
3372,3372,367,Joseph Maria Rodriguez,PER,8,11,
49386,49386,5536,Joseph Martin,PER,34,36,
52512,52512,5998,Joseph Martin,PER,30,32,
68698,68698,8252,Joseph Martin,PER,172,174,
69936,69936,8409,Joseph Martin,PER,21,23,
70210,70210,8445,Joseph Martinez,PER,51,53,0
65939,65939,7949,Joseph Martinez Hita,PER,1,5,0
65944,65944,7950,Joseph Martinez Hita,PER,14,18,0
65398,65398,7887,Joseph Maria Pren Tibino,PER,299,303,
63791,63791,7634,Joseph Molina y Argote,PER,544,548,0
68871,68871,8277,Joseph Montenegro,PER,24,26,0
3133,3133,351,Joseph Moreno,PER,625,627,0
46262,46262,5114,Joseph Moreno,PER,0,2,0
49240,49240,5517,Joseph Moreno,PER,4,6,0
67826,67826,8157,Joseph Moreno,PER,9,11,0
65804,65804,7929,Joseph Murillo,PER,16,18,0
65809,65809,7929,Joseph Murillo,PER,71,73,0
45368,45368,4994,Joseph Navarro Almanza,PER,108,112,0
45370,45370,4994,Joseph Navarro Almanza,PER,171,175,0
19922,19922,2191,Joseph Nicolas Arze,PER,493,497,0
47839,47839,5325,Joseph Pacheco,PER,0,2,0
53737,53737,6174,Joseph Palomino Altamirrano,PER,12,15,0
1750,1750,233,Joseph Pedro Arcadio,PER,80,83,
51227,51227,5799,Joseph Pinero,PER,39,41,
68112,68112,8194,Joseph Ponce Leon,PER,24,28,0
68099,68099,8192,Joseph Ponce Leon,PER,32,36,0
56592,56592,6561,Joseph Postillo,PER,43,45,
56076,56076,6471,Joseph Perez,PER,10,12,
52627,52627,6014,Joseph Perez,PER,0,2,
65727,65727,7925,Joseph Perez,PER,72,74,
46502,46502,5142,Joseph Perez Ortiz,PER,6,9,0
46454,46454,5135,Joseph Rafael Catano,PER,37,40,
63378,63378,7568,Joseph Ramos,PER,14,16,0
60724,60724,7179,Joseph Ramirez,PER,46,48,0
60716,60716,7178,Joseph Ramirez,PER,36,38,0
48871,48871,5467,Joseph Ramirez,PER,58,60,0
62780,62780,7476,Joseph Reduando,PER,34,36,
51552,51552,5844,Joseph Rodriguez,PER,47,49,0
70643,70643,8503,Joseph Romero,PER,1728,1730,0
70501,70501,8497,Joseph Romero,PER,4,6,0
70631,70631,8503,Joseph Romero,PER,1423,1425,0
70503,70503,8498,Joseph Romero,PER,0,2,0
70637,70637,8503,Joseph Romero,PER,1556,1558,0
70494,70494,8495,Joseph Romero,PER,4,6,0
48832,48832,5461,Joseph Romero,PER,11,13,0
70617,70617,8503,Joseph Romero,PER,1256,1258,0
70554,70554,8501,Joseph Romero,PER,20,22,0
70625,70625,8503,Joseph Romero,PER,1355,1357,0
48939,48939,5476,Joseph Romero,PER,19,21,0
48931,48931,5475,Joseph Romero,PER,19,21,0
48764,48764,5453,Joseph Romero,PER,56,58,0
63024,63024,7520,Joseph Romero,PER,10,12,0
63118,63118,7534,Joseph Romero,PER,27,29,0
70240,70240,8449,Joseph Romero,PER,27,29,0
70627,70627,8503,Joseph Romero,PER,1380,1382,0
70629,70629,8503,Joseph Romero,PER,1399,1401,0
70289,70289,8453,Joseph Romero,PER,17,19,0
63123,63123,7535,Joseph Romero,PER,10,12,0
70323,70323,8458,Joseph Romero,PER,20,22,0
70331,70331,8460,Joseph Romero,PER,8,10,0
70335,70335,8461,Joseph Romero,PER,11,13,0
63139,63139,7538,Joseph Romero,PER,12,14,0
65903,65903,7943,Joseph Romero,PER,50,52,0
70604,70604,8503,Joseph Romero,PER,927,929,0
70649,70649,8503,Joseph Romero,PER,1811,1813,0
70653,70653,8503,Joseph Romero,PER,1852,1854,0
70841,70841,8512,Joseph Romero,PER,0,2,0
70427,70427,8477,Joseph Romero,PER,4,6,0
70596,70596,8503,Joseph Romero,PER,756,758,0
70580,70580,8503,Joseph Romero,PER,242,244,0
70393,70393,8473,Joseph Romero,PER,8,10,0
70612,70612,8503,Joseph Romero,PER,1208,1210,0
63161,63161,7543,Joseph Romero,PER,27,29,0
63150,63150,7541,Joseph Romero,PER,11,13,0
70586,70586,8503,Joseph Romero,PER,440,442,0
70621,70621,8503,Joseph Romero,PER,1310,1312,0
19907,19907,2190,Joseph Romero Aragon,PER,624,627,0
19897,19897,2190,Joseph Romero Aragon Beneficiados,PER,294,298,0
1768,1768,234,Joseph Ruiz Rey,PER,80,84,
57736,57736,6764,Joseph Salvador,PER,62,64,
57742,57742,6764,Joseph Salvador,PER,145,147,
57711,57711,6762,Joseph Salvador Narvaez,PER,7,11,0
50486,50486,5687,Joseph Seferino,PER,13,15,
57921,57921,6792,Joseph Shez Berrospe,PER,1,5,
65616,65616,7912,Joseph Suarez,PER,173,175,0
65614,65614,7912,Joseph Suarez Orozco,PER,156,160,0
48066,48066,5350,Joseph Sanchez Pizarra,PER,37,40,0
48068,48068,5351,Joseph Sanchez Pizarra,PER,1,4,0
45092,45092,4950,Joseph Tason,PER,1919,1921,
65864,65864,7938,Joseph Vallejo,PER,0,2,0
71439,71439,8570,Joseph Veloso,PER,227,229,
60947,60947,7214,Joseph Velazquez,PER,18,20,0
60941,60941,7213,Joseph Velazquez,PER,16,18,0
60933,60933,7212,Joseph Velazquez,PER,16,18,0
1812,1812,237,Joseph Ygnacio contreras,PER,573,577,0
55905,55905,6446,Joseph Zarate,PER,89,91,
2550,2550,300,Joseph cano,PER,19,21,0
55204,55204,6388,Joseph Adallo,PER,125,128,
61718,61718,7332,Joseph Aguilar,PER,38,41,0
63831,63831,7641,Joseph Aguilar,PER,12,15,0
65648,65648,7915,Joseph Aguilar,PER,0,3,0
8973,8973,1156,Joseph Aguilar,PER,176,179,0
56062,56062,6469,Joseph Aragon,PER,14,17,
57273,57273,6696,Joseph Armente,PER,2,5,
57285,57285,6697,Joseph Armente,PER,2,5,
44165,44165,4833,Joseph Arteaga,PER,735,738,0
44155,44155,4833,Joseph Arteaga,PER,555,558,0
58397,58397,6853,Joseph Ataraque,PER,44,47,
58274,58274,6835,Joseph Aunon Camacho,PER,8,12,0
66381,66381,8002,Joseph Ayala,PER,48,51,0
45307,45307,4979,Joseph Benjumea,PER,282,285,
58949,58949,6933,Joseph Betis,PER,295,298,
54880,54880,6351,Joseph Carmona,PER,7,10,0
46521,46521,5145,Joseph Castillo,PER,23,26,0
64541,64541,7737,Joseph Castro,PER,96,99,0
49464,49464,5550,Joseph Castro,PER,14,17,0
49449,49449,5547,Joseph Castro,PER,13,16,0
53977,53977,6228,Joseph Cardenas,PER,22,25,0
53629,53629,6159,Joseph Cespedes,PER,1,4,0
2557,2557,300,Joseph Escobar,PER,240,243,0
21703,21703,2336,Joseph Escobar,PER,27,30,0
2314,2314,281,Joseph Escobar,PER,29,32,0
1897,1897,246,Joseph Escouar,PER,7,10,
1856,1856,242,Joseph Escouar,PER,94,97,
1849,1849,242,Joseph Escouar,PER,7,10,
64585,64585,7746,Joseph Espino,PER,6,9,0
61442,61442,7283,Joseph Espinosa,PER,71,74,0
61446,61446,7284,Joseph Espinosa,PER,7,10,0
69929,69929,8408,Joseph Fuentes,PER,10,13,0
3309,3309,363,Joseph Guillena,PER,7,10,
70449,70449,8483,Joseph Ibara,PER,20,23,
69682,69682,8375,Joseph Ibarra y Bustos,PER,46,51,0
70458,70458,8484,Joseph Ibarra y Bustos,PER,21,26,0
52267,52267,5975,Joseph Jaurigui,PER,44,47,
52464,52464,5993,Joseph Llanos y Valdes,PER,14,19,0
52492,52492,5994,Joseph Llanos y Valdes,PER,42,47,0
68435,68435,8224,Joseph Luna,PER,48,51,0
68385,68385,8220,Joseph Luna,PER,1671,1674,0
67725,67725,8148,Joseph Luna y Acle,PER,120,125,0
60503,60503,7144,Joseph Medina,PER,19,22,0
60456,60456,7137,Joseph Medina,PER,254,257,0
54095,54095,6242,Joseph Medina,PER,39,42,0
2573,2573,302,Joseph Medinilla,PER,8,11,0
2827,2827,328,Joseph Medinilla,PER,225,228,0
2634,2634,306,Joseph Medinilla,PER,48,51,0
2638,2638,306,Joseph Medinilla,PER,150,153,0
46949,46949,5201,Joseph Molina,PER,14,17,0
46501,46501,5142,Joseph Molina,PER,0,3,0
63894,63894,7649,Joseph Morales,PER,10,13,0
67241,67241,8102,Joseph Morales,PER,244,247,0
58772,58772,6900,Joseph Morales,PER,23,26,0
67567,67567,8129,Joseph Nicodemus,PER,159,162,
52369,52369,5985,Joseph Olayrola,PER,11,14,
46387,46387,5127,Joseph Onbigoze,PER,659,662,
60146,60146,7079,Joseph Ortega,PER,0,3,
46377,46377,5127,Joseph Ortigoza,PER,511,514,
47496,47496,5278,Joseph Pedroso,PER,0,3,
68243,68243,8211,Joseph Peña,PER,48,51,0
70352,70352,8464,Joseph Pineda,PER,9,12,0
55847,55847,6445,Joseph Pozo,PER,122,125,0
55866,55866,6445,Joseph Quesada,PER,355,358,0
66295,66295,7996,Joseph Ribas,PER,0,3,0
66375,66375,8002,Joseph Rivas,PER,7,10,0
56672,56672,6569,Joseph Romero,PER,15,18,0
50506,50506,5690,Joseph Sepeda,PER,17,20,
52258,52258,5974,Joseph Taronque,PER,58,61,
51374,51374,5825,Joseph Valdivieso,PER,7,10,0
54079,54079,6241,Joseph Valdes,PER,290,293,0
63878,63878,7647,Joseph Valencia,PER,85,88,0
46294,46294,5119,Joseph Valletera,PER,1,4,
46512,46512,5144,Joseph Vargas,PER,7,10,0
58934,58934,6933,Joseph Veitia,PER,157,160,0
58394,58394,6853,Joseph Veitia Linaje,PER,10,14,0
61813,61813,7348,Joseph Vera,PER,1,4,0
67936,67936,8170,Joseph Vinuere,PER,7,10,
64660,64660,7760,Joseph Vitudes Calderon,PER,40,44,0
69709,69709,8377,Joseph Zarate,PER,53,56,
70538,70538,8499,Joseph Zarate,PER,368,371,
14984,14984,1695,Joseph arce,PER,2379,2382,0
1869,1869,244,Joseph escouar,PER,7,10,
1883,1883,245,Joseph escouar,PER,7,10,
69348,69348,8339,Joseph Orden,PER,16,20,
3064,3064,349,Joseph Vega,PER,34,38,0
3302,3302,362,Joseph Vega,PER,34,38,0
16821,16821,1825,Joseph barrera,PER,17,21,0
29165,29165,3125,Joseph morales,PER,1499,1502,0
64554,64554,7741,Joseph Pina,PER,7,10,0
61666,61666,7324,Joseph Pinar,PER,7,10,0
2679,2679,312,Joseph Villar,PER,32,35,0
16779,16779,1822,Joseph dominguez,PER,93,95,0
1663,1663,227,Joseph felipe cornejo,PER,39,42,0
2648,2648,308,Joseph fernando Medinilla,PER,8,12,0
2657,2657,309,Joseph fernando Medinilla,PER,8,12,0
2676,2676,312,Joseph fernando Medinilla,PER,8,12,0
2618,2618,305,Joseph fernando Medinilla,PER,8,12,0
2689,2689,313,Joseph fernando medinilla,PER,8,12,0
2015,2015,256,Joseph garcia,PER,132,134,
22100,22100,2363,Joseph hynacio,PER,1042,1044,
15504,15504,1731,Joseph lopez chico,PER,46,49,0
15247,15247,1713,Joseph nuñez herrera,PER,126,130,0
17216,17216,1846,Joseph tacon,PER,7,9,0
17227,17227,1846,Joseph tacon,PER,230,232,0
57852,57852,6780,Joseph van Mol,PER,31,34,
22096,22096,2363,Joseph ynacio,PER,946,948,
22094,22094,2363,Joseph ynacio,PER,876,878,
22095,22095,2363,Joseph ynacio martinez montañes,PER,922,926,0
2395,2395,288,Joseph zambrano,PER,33,35,0
69308,69308,8330,Josepha,PER,525,526,
54455,54455,6292,Josepha Albardo,PER,55,57,
3134,3134,351,Josepha Alonso,PER,629,631,
50860,50860,5734,Josepha Amarrosta,PER,73,75,
56469,56469,6537,Josepha Antonia Gradilla,PER,0,4,0
51603,51603,5852,Josepha Arias Montano,PER,8,11,0
70477,70477,8489,Josepha Arias Montano,PER,1,4,0
62535,62535,7446,Josepha Bernal,PER,43,45,
70107,70107,8430,Josepha Calderon,PER,24,26,
46394,46394,5127,Josepha Francesca Carpio,PER,745,748,
46346,46346,5127,Josepha Francesca Carpio,PER,27,30,
46409,46409,5127,Josepha Francisco Carpio,PER,852,856,0
3275,3275,360,Josepha Garcia,PER,9,11,
3280,3280,360,Josepha Garcia Martha,PER,57,61,
51510,51510,5839,Josepha Isabel Maria,PER,204,207,
65411,65411,7887,Josepha Lorenza,PER,674,676,
65404,65404,7887,Josepha Lorenza Schutt,PER,594,597,
65305,65305,7875,Josepha Lorenza Schutt,PER,60,63,
65396,65396,7887,Josepha Lorenzo Schutt,PER,218,221,
48840,48840,5462,Josepha Maria,PER,57,59,
48781,48781,5455,Josepha Maria,PER,56,58,
48810,48810,5458,Josepha Maria,PER,59,61,
48791,48791,5456,Josepha Maria,PER,54,56,
56714,56714,6575,Josepha Maria Encalada,PER,9,13,0
64504,64504,7729,Josepha Maria Enclada,PER,7,11,
48762,48762,5453,Josepha Maria Figueroa,PER,38,42,0
