Casamayor de La Coma, María Andresa. Casandro Mamés de La Marca y Araioa
Porres , Alonso de
Porres , Bernardino de
Porres , Diego de
Porres , Gaspar de
Porres , Joseph de
Porres , Juan Manuel de
Porres Enríquez, Pedro de
Porres y Silva, García de
Porres y Toledo, Antonio
Porres y Toledo, Pedro Regalado de. Marqués de Miranda de Auta (IV)
Porres Toledo y Vosmediana, Pedro de
Porta Angera, Pablo
Portal , José Joaquín
Portales y Salas, Diego
Portell , Francisco
Portell Font, Francisco
Porter , Juan
Porter Casanate, Juan José
Porter y Casanate, Pedro
Portero de la Huerta, Gregorio
Portes , Francisco
Portilla y Gálvez, José de la
Portilla y Quadra, Mateo José de la
Portillo , Antonio
Portillo , Carlos del. Fray Andrés Cindos
Portillo , Francisco
Portillo , Gonzalo
Portillo , José Eugenio del
Portillo , Luis Francisco
Portillo Aguilar, Sebastián de
Portillo de Solier , Bartolomé
Portillo y Torres, Fernando
Porto , Manuel José de
Portocarrero , Juan de
Portocarrero , Luis. Señor de Palma del Río (VII) y de Almenara
Portocarrero , Valeriano
Portocarrero Alegre, Pedro de
Portocarrero y Enríquez de Cisneros, Juan. Juan de Santa María
Portocarrero Fernández de Córdoba y Aragón, Pedro. Conde de Medellín (VII)
Portocarrero y Funes de Villalpando, Cristobal Gregorio. Conde de Montijo (V)
Portocarrero y Funes de Villalpando, Domingo. Marqués de Mancera (IV)
Portocarrero Guzmán, Pedro
Portocarrero de Guzmán Luna y Enríquez, Cristóbal. Conde de Montijo (IV)
Portocarrero y Lasso de la Vega, Melchor. Conde de la Monclova (III). Brazo de plata
Portocarrero y Manuel de Villena, Juan. Conde de Montijo (I)
Portocarrero y Manuel de Villena, Pedro
Portocarrero y Meneses Noreña, Rodrigo Jerónimo
Portocarrero y Ojeda, Andrés
Portocarrero y Silva, José Rodrigo. Marqués de Castrillo (I)
Portocarrero y Silva, Ramón Jerónimo de
Portocarrero de la Vega y Enríquez, Antonio. Conde de la Monclova (I)
Portocarrero y Zúñiga, María Francisca de Sales. Condesa de Montijo (VI)
Portolá y Rovira, Gaspar de
Portolés y Lunel, Jerónimo
Portonariis , Andrea de
Portu , Sebastián de
Portugal , Álvaro de. Señor de la Villa de Tentugal
Portugal , María Manuela de
Portugal Noreña, Fadrique de
Portugal y Pimentel, Diego. Conde (IV) y Marqués (I) de Gelves
Portugués Monente, José Antonio
Porturas y Landazuri, Pablo de
Posa , Pere. El Viejo
Posada Fernández de Córdoba, Vicente
Posada y Rubín de Celis, Antonio
Posada y Soto, José Joaquín
Posada y Soto, Ramón
Posse Varela, Juan Antonio
Potau , Antonio. Marqués de la Floresta (I)
Potau , Francisco
Potau i D'Oller, Cristòfol de. Señor de Sarral y de Cabra.
Potau y Moles, Jaume de
Potenzano , Rocco
Potivará
Poto y Noguero, Valerio
Potuliet , José
Pou y Marca, Vicente
Pou y Puigservet, Bartolomé
Poupet , Charles de. Señor de La Chaulx (Lassao, Laxao)
Pourret , Pierre André
Poutous y Mojica, Juan
Power Giralt, Ramón
Poyanos y Lafarga, Ignacio
Poza , Juan Bautista
Poza y Yarza, Andrés (de)
Pozo , Andrés del
Pozo , Francisco del
Pozo , José del
Pozo , José Mariano del
Pozo , Manuel del
Pozo y Cáceres, Juan Lucas del
Pozo y Silva, Alonso del
Pozo Sucre, José del
Pozobueno y Belver, Jacinto de. Marqués de Pozobueno (I)
Pozzobonelli , Francesco
Prada , Andrés de
Prada , Francisco de
Prada de las Alas y Cienfuegos, Andrés Carlos de
Prada y Gómez de Santalla, Andrés de
Prádanos , Juan de
Pradas , Santiago
Pradas , Victoriano
Pradas Gallén, José de
Pradell , Josep Eudald
Prádez Gautier, Roberto
Pradilla y de Morales, Juan Crisóstomo de la
Prado , Adrián del
Prado , Andrés de
Prado , Antonio de
Prado , Antonio Ventura de
Prado , Baltasar Miguel de
Prado , Jerónimo de
Prado , María de
Prado , Mateo de
Prado , Sebastián de
Prado Baca, Mariano
Prado y Baltodano, Jerónimo de
Prado Beltrán de Guevara, Bernardino
Prado y Carrera, Pedro
Prado Franco, Pablo de
Prado Malleza, Fernando. Marqués de Viance (XI), Marqués de Villel (IV)
Prado Malleza y Portocarrero, Juan de
Prado Mariño, Manuel
Prado Mariño, Melchor
Prado y Ordóñez, Francisco
Prado y Plaza, Fernando de
Prado y Vallo, Casiano del
Prado y Villagra, Raimundo de
Prat , Ángela Margarita Serafina
Prat , Antonio
Prat , Pedro
Prat Delorta, Josep
Prat Magrans, Antoni
Prat Magrans, Josep
Pratdesaba , Onofre
Prats , Buenaventura. Philomolphi, Prati, Philiberti
Prats , Cristóbal
Prats , Esteban
Prats , José Antonio
Prats , Vicente
Praves , Francisco de
Preciado de la Vega, Francisco
Precipiano , Hubert-Guillaume de
Presa , Diego de la
Presas , Juan
Prestamero y Mendiola, Juan José
Prestamero Sodupe, Diego Lorenzo del
Preto , Manuel
Preux , Ricardo Le
Prieto , Gaspar
Prieto , Julián
Prieto , Melchor
Prieto Dávila, Nicolás
Prieto Laso de la Vega, Cayo
Prieto Mestas, Fernando
Prieto y Pulido, Facundo
Prieto de la Quintana, José
Prieto Vial, José Joaquín
Primo , Antonio
Primo de Rivera , Pedro
Primo de Rivera y Ortiz de Pinedo, José
Primo de Verdad y Ramos, Francisco
Priu , Pau
Proaza , Alonso de
Procaccini , Andrea
Pronovil y Trante de Montaguila, Richard
Prósperi , Félix
Proust , Louis Joseph
Provecho y Fetino, Fidel
Provenzal , Erasmo
Pruneda Cañal, Francisco
Pruneda Cañal, Juan
Pruneda Vigil, Ignacio José
Puch y Mompurdo, Pedro
Puche , Juan
Puebla , Pedro de la
Puebla Cos, Alberto de la. Alberto de la Madre de Dios
Puebla González, Francisco de la
Puelles , Pedro de
Puente , Benito
Puente , Diego de la
Puente , Juan de la
Puente , Luis de la
Puente , Pedro Lucio de la
Puente y Aranguren, Manuel de la
Puente y Hurtado de Ulloa, Pedro de la. Barón de Reiffenberg, en Austria
Puente e Ibáñez, Juan José de la. Marqués de Corpa (V)
Puente Larrea y Garma, Lorenzo Antonio. Marqués de Villafuerte (IV)
Puente y de la Peña, José de la. Marqués de Villapuente de la Peña (I)
Puerta y Perosio, Torcuato Manuel
Puertas Álvarez, Dámaso
Pueyo , Francisco Miguel
Pueyo , Juan de
Pueyo y Díaz, Manuel
Pueyo , Manuel del
Pueyo de Araciel, Jerónimo
Pueyo y Armendáriz, Pedro Francisco de
Pueyo y Dameto, Antoni. Marqués de Campofranco (I)
Pueyo Herrera, Francisco Miguel de
Pueyo Muñoz y Méndez de Sotomayor, José de
Pueyo y Urríes, Andrés de
Pueyrredon , Juan Martín de
Pueyrredón de Sáenz Valiente, Juana
Puga , Antonio de
Puga , Vasco de
Puga y Córdova Figueroa, Juan de Dios
Puga y Feijoo, Francisco de
Puga y Feyjóo, León de
Pui , Pascual Félix
Puig , Francesc
Puig , Francesc
Puig , Francesc
Puig , Francisco Javier
Puig , Leopoldo Jerónimo
Puig , Rafael
Puig y Modolell, Jordi
Puig i Puig, Tomàs
Puig y Rexach, Narciso
Puig de Samper y Doménech, José María
Puig Sánchez, José María
Puiganet , Esteban
Puigbonet , Manuel
Puigmarí y Funes, Pedro de
Puigserver , Andrés
Pujades , Jeroni
Pujol , Joan Pau
Pujol , José
Pujol Masiá, Manuel
Pulciani Laso de la Vega, Vicente José Casimiro
Pulgar , Fernando de
Pulido y Pareja, Adrián
Pulpillo , María. La Pulpillo
Pumacahua , Mateo
Pumarada y Toyos, Toribio
Pusterlá y Lerín, Manuel María de
Pusterla y Sacré, Mariano de
Puyal y Poveda, Anastasio
Al-Qalasadi
Quadra , Álvaro de la. Obispo de Aquila
Quadra y Llano, Antonio de la
Quadrado y Valdenebro, Fernando
Quadros , Diogo de
Quadros y Alonso, Antonio María de
Quebedo , Francisco Rendom de
Queipo de Llano, Gregorio
Queipo de Llano , Pedro
Queipo de Llano y Bernaldo de Quirós, Fernando
Queipo de Llano y Bernaldo de Quirós, José Marcelino. Conde de Toreno (VI)
Queipo de Llano y Flores Valdés, Juan
Queipo de Llano y Ruiz de Saravia, José María. Conde de Toreno (VII), Vizconde de Matarrosa
Queipo de Llano Santoyo y Pimentel, José
Queipo de Llano y Valdés, Álvaro. Conde de Toreno (I)
Queipo de Llano y Valdés, Juan
Quempuante
Quepuantu
Quer Martínez, José
Queralt , Jaime
Queralt i d'Icart, Pedro de. Conde de Santa Coloma (I)
Queralt y Codina, Dalmau de. Conde de Santa Coloma (II)
Queralt y Silva, María Eulalia. Duquesa de San Carlos (II)
Querejazu y Mollinedo, Antonio Hermenegildo de
Querini , Manuel
Quero , Esteban de
Quero , José María
Quero y Figueroa, Diego Francisco de
Querol Cabanes, Prudencio
Quesada , Cristóbal de
Quesada , Francisco Javier de
Quesada Arango, Vicente Genaro. Marqués de Moncayo (I)
Quesada y de Bardalonga, José María de
Quesada y de Bardalonga, Manuel de
Quesada y Barnuevo, Juan Nepomuceno
Quesada y Bernabeu, Alonso de
Quesada de Figueroa , Juan
Quesada y Hurtado de Mendoza, Juan de
Quevedo , Gaspar de
Quevedo , Gaspar de
Quevedo , Juan de
Quevedo , Matías
Quevedo , Román
Quevedo y Bueno, Félix
Quevedo de la Pedrosa, Francisco de
Quevedo y Quintano, Diego
Quevedo y Quintano, José de
Quevedo y Quintano, Pedro Benito Antonio de
Quevedo y Villegas, Francisco de
Quibián
Quibus , Miguel
Quijada , García de
Quijada Rojas Moreno y Pacheco, Pedro
Quijada de Solórzano y Dueñas, Jerónimo de
Quijano Bustamante, Antonio de
Quijano y Heredia, Antonio
Quijano Veas Bellón, Sebastián
Quijano Velarde y Tagle, José. Conde de Torre Velarde (II)
Quiles , Domingo
Quílez y Talón, Pascual
Quimper , Manuel
Quimper Benítez del Pino, Manuel
Quincoces , Juan de
Quincoces y Martínez, Fernando Francisco de
Quintana , Hilarión de la
Quintana , Jerónimo
Quintana , José de la
Quintana , Juan de
Quintana , Lucas de
Quintana , Miguel
Quintana , Miguel Joan
Quintana , Pedro de
Quintana , Ramón de la
Quintana y Acevedo, José de
Quintana y Acevedo, Pedro de
Quintana Chavarría, José de la
Quintana Dueñas, Antonio de. Marqués de la Floresta (I)
Quintana Dueñas y Arriaga, Gaspar de. Conde de Villa Oquina (I)
Quintana de Escalada, Tomasa de la
Quintana García, Juan de
Quintana y Lorenzo, Manuel José
Quintana Roo, Andrés
Quintana y Ruiz de Alda, Andrés de
Quintana Torroella, Josep-Miquel
Quintanadueñas , Antonio de
Quintanilla , Alonso de
Quintanilla , Gregorio
Quintanilla , Luis de
Quintanilla de Alvear, Carmen
Quintanilla Cedrón, Matías de
Quintanilla y Quintanilla, Fernando de
Quintanilla y Santiago, Antonio Lorenzo
Quintano Bonifaz, Manuel
Quintano y Quitano, Manuel Esteban
Quintano y Ruiz de Paredes, Juan Clímaco
Quintero Bonifaz, María. María Evangelista
Quinto y Guíu, Agustín de
Quiñones , Antonio
Quiñones , Antonio de
Quiñones , Cristóbal de
Quiñones , Francisco de
Quiñones , Francisco de los Ángeles
Quiñones , José
Quiñones , Juan Jorge
Quiñones , María Juana de
Quiñones , María de
Quiñones , Pedro de. Señor de Luna
Quiñones , Suero de
Quiñones Anaya, Francisco de
Quiñones de Benavente, Luis
Quiñones Bravo y Acuña, Isabel María de
Quiñones y Cortés, Catalina de. Condesa de Luna (VI)
Quiñones Guzmán, Juan de
Quiñones de León y Vigil, José María. Marqués de Montevirgen (III), en el reino de las Dos Sicilias; Marqués de San Carlos (III), en el reino de las Dos Sicilias
Quiñones y Mogrovejo, Luis de
Quiñones y Nazario de Figueroa, José María de
Quiñones y Osorio, Álvaro. Marqués de Lorenzana (I)
Quiñones Osorio, Luis de. Señor de la Casa de los Quiñones y de la Villa de Quintanilla
Quiñones Osorio, Tomás de
Quirant , Baltasar
Quirino Salazar, Fernando de
Quiroga , Diego de
Quiroga , Gaspar de
Quiroga , Jerónimo de
Quiroga , Pedro de
Quiroga , Rodrigo de
Quiroga , Vasco de. Tata Vasco
Quiroga Arias, Francisco. José de Jesús María
Quiroga y Azpeolaza, Juan Miguel de
Quiroga Hermida, Antonio
Quiroga Méndez, José
Quiroga y Uría, Juan Bernardo
Quiroga y Vela, Gaspar de
Quirós , ¿Diego Núñez de?
Quirós , Francisco Bernardo de
Quirós , Juan de. Juan de Rota
Quirós , Lorenzo de
Quirós , Manuel Bernardo de
Quirós , Miguel
Quirós , Pedro de
Quirós , Teodoro de
Quirós Argüelles, Alonso de
Quirós Argüello, Pedro
Quirós Iruega, Mariano
Quiroz y Castellanos, Manuel José de
Quispe Sisa , Inés Huaylas Yupanqui
Quispe Tito, Diego
Rabaglio , Vigilio
Rábago Ballesteros, Manuel de
Rabassa de Perellós y de Rocafull, Ramón
Rabuyate (o Rabugliate) , Benito
Rada , Domingo de
Rada , José Eugenio de
Rada , Juan de
Rada , León de
Rada y Aguirre, José de
Rada y Aguirre, Pedro de
Rada y Atondo, León de
Rada Berganza y Puerta, Juan Antonio de Dios de
Rada y Cruzat, Juan de
Rada Cruzat, Martín de
Rada e Ichaso, Joaquín Antonio de
Rada López, Francisco de
Rada y Martínez, Anselmo José de
Rada y Santander, Bartolomé de
Rades de Andrada, Francisco
Raffelin Rustán de Estrada, Antonio
Rafols , José Antonio
Raja , Vicente
Rajoy y Losada, Bartolomé
Rallón , Esteban
Ram , Domingo
Ram , Juan
Ram , Juan
Ram , Tomás
Ram de Montoro , Vicente. Conde de Montoro (I)
Ram de Montoro y Martínez de Marcilla, Lorenzo. Conde de Montoro (II)
Ram de Viu y Pueyo, Rafael. Barón de Hervés
Rama , Marcos
Rami , Mateo El. El Rubini
Ramírez , Andrés Florencio
Ramírez , Andreu
Ramírez , Bernardo
Ramírez , Blas
Ramírez , Ciriaco
Ramírez , Cristóbal
Ramírez , Fernando
Ramírez , Francisco
Ramírez , Francisco Javier
Ramírez , Jerónimo
Ramírez , José Manuel
Ramírez , Luis
Ramírez , Melchor
Ramírez , Pedro
Ramírez Alamanzón, Juan Crisóstomo
Ramírez de Alba, Pedro. Pedro de Alba
Ramírez Areas, Norberto
Ramírez de Arellano , Alonso. Conde de Aguilar de Inestrillas (I). Señor de Cameros (IV)
Ramírez de Arellano , Baltasar
Ramírez de Arellano , Carlos
Ramírez de Arellano, Diego
Ramírez de Arellano , Francisco
Ramírez de Arellano, Gil
Ramírez de Arellano , José
Ramírez de Arellano , José
Ramírez de Arellano, Juan. Marqués de Miranda de Auta (III)
Ramírez de Arellano , Juan
Ramírez de Arellano , Juan. Señor de los Cameros (III)
Ramírez de Arellano, Juan
Ramírez de Arellano, Luis Francisco
Ramírez de Arellano , Manuel
Ramírez de Arellano y Baena, Antonio
Ramírez de Arellano y Fernández de Córdoba, Felipe
Ramírez de Arellano y Manrique de Lara, Juan. Conde de Aguilar de Inestrillas (VIII)
Ramírez de Arellano y Martínez de Tejada, Domingo
Ramírez de Arellano Navarrete, García. Marqués de Arellano (I)
Ramírez de Arellano y Paniagua, José Carlos. Conde de Murillo (III)
Ramírez de Arellano y Zúñiga, Felipe. Conde de Aguilar de Inestrillas (VII)
Ramírez y Blanco, Alejandro
Ramírez de Carrión, Manuel
Ramírez Dávalos, Gil
Ramírez Fariñas, Fernando
Ramírez Flores, Bernarda. La Napolitana
Ramírez de Fuenleal , Sebastián
Ramírez de Guzmán, Catalina Clara
Ramírez de Guzmán , Pedro Andrés. Marqués de la Algaba (V)
Ramírez de Guzmán y Toledo, Juan. Marqués de Ardales (II), conde de Teba (III)
Ramírez de Haro , Antonio
Ramírez de Haro , Diego. Señor de Bornos. El de las grandes fuerzas
Ramírez de Haro y Córdoba, Onofre. Conde de Bornos (VII)
Ramírez de Haro y Gaytán de Ayala, Diego. Señor (V) y conde (I) de Bornos
Ramírez Lissa, Pedro Calixto
Ramírez de Madrid , Francisco. El Artillero
Ramírez Mejandre, Juan
Ramírez de Mendoza , Antonio
Ramírez de Mendoza, Beatriz. Condesa del Castellar
Ramírez de Orozco , Juan
Ramírez Ortuño, Agustín. Marqués de Villarreal y Purullena (I)
Ramírez de Oviedo, Juan
Ramírez Pagán, Diego
Ramírez de la Piscina , Francisco Antonio
Ramírez de Prado, Alonso
Ramírez de Prado, Lorenzo
Ramírez de Prado , Marcos
Ramírez de Quiñones , Pedro
Ramírez de Ribera, Vasco. Señor de Malpica y Valdepusa
Ramírez de Saavedra y Rodríguez de Baquedano, Ángel. Duque de Rivas (III). Marqués de Andía de Villar y Villasinda.
Ramírez de Salamanca, Miguel
Ramírez Sedeño de Fuenleal, Diego
Ramírez de Velasco , Juan
Ramírez de Villaescusa , Alonso
Ramírez de Villaescusa, Diego
Ramis y Ramis, Antonio
Ramis y Ramis, Juan
Ramo Laoz, Lorenzo
Ramo Parrilla, Cayetano
Ramón , Alonso García
Ramón , Pedro
Ramón , Tomás
Ramon Fita, Lluís
Ramon y Milsocors, Miquel de. Señor de Vallespinosa (I) y Subirats
Ramón Miró y Carbonell, Juan de
Ramón y Sarmenter, Tomás
Ramondetta , Juan de. Duque de San Martino (I), en el Reino de Sicilia
Ramondetta , Raimondo. Barón de San Martino del Pardo y de Santa Marguerita
Ramonet Jaraba, Francisco
Ramos , Enrique. Desiderio Bueno. Antonio Muñoz.
Ramos , Pedro
Ramos , Pedro Ignacio
Ramos y Albertos, Francisco Javier
Ramos de Arizpe, José Miguel
Ramos y Crespo, Manuel
Ramos y Fernández, José Antonio. Marqués de Ramos de la Fidelidad (I)
Ramos Galván, Francisco
Ramos García, Vicente
Ramos Gavilán, Alonso
Ramos de Lora, Juan
Ramos del Manzano, Francisco. Conde de Francos (I)
Ramos del Manzano, Jerónimo
Ramos Manzano, José
Ramos Medina, Antonio
Ramos de Orozco , Diego
Ramos de Pareja, Bartolomé
Ramos Rico, Francisco
Ranc , Jean
Rancaño de Cancio , Luis
Rangel , Rodrigo
Ranz Romanillos, Antonio
Ranz Romanillos, Juan José
Raón de la Carriera, Juan
Raón de la Carriera, Santiago
Raón Gutiérrez, José
Raón Merino, José Antonio
Rapó i Font, Rafael
Raposo Tavares, Antonio
Raspeño , Juan
Ratés Dalmau, José
Rávago y Noriega, Francisco de
Raval , Sebastián
Ravé y Berdura, Francisco de Paula. Francisco de Andújar
Ravenet y Brunel, Juan Francisco
Ravenna , Benedetto da
Raxa , Juan de
Raxis , Pedro
Raxis Sardo, Melchor
Raya , Francisco Alonso de la
Rea , Alonso de la
Real , Francisco del
Real , Gaspar
Real , Joaquín
Real , Juan Lorenzo
Real , Martín
Real , Pascual
Real de Asúa , Antonio de
Real Lombardón, Antonio Luis
Real y Quesada, Antonio
Real y Reina, Pascual de
Reart de Copons, José María. Barón de Solamó
Rebollar de la Concha y Gutiérrez, Pedro
Rebolledo , Luis de
Rebolledo , Rodrigo
Rebolledo de Palafox y Melzi, Francisco
Rebolledo de Palafox y Melzi, José de. Duque de Zaragoza (I)
Rebolledo de Palafox y Melzi, Luis. Marqués de Lazán (IV)
Rebolledo y Villamizar, Bernardino de. Conde de Rebolledo (I)
Rebollida Vidal, Raimundo José
Rebollo , Manuel
Rebollo Coronel, Antonio
Recabarren y Pérez Borroto, Martín de
Recacho , Juan José
Recalde Larrinaga, Juan Martínez de
Recalde Sáez de Leguiçamon, Juan Martínez de
Recalde Sáez de Vasoçavala, Juan Martínez de
Recaño , Joaquín
Recarte , José Tomás
Rech y Ferrando, José
Rechteren , Jacobo Godfredo. Conde de Rechteren, en los Países Bajos
Recio , Agustín
Recio , Bernardo
Recio Castaños, Antón
Recio de Oquendo y Hoces, Gonzalo. Marqués de la Real Proclamación (I)
Recio y Tello, Pablo Timoteo
Red Prado, José de la
Redendi , El
Redín , Juan de
Redín , Juan
Redín , Martín de
Redín y Cruzat, Juan
Redín y Cruzat, Tiburcio. Señor de Redín. Barón de Bigüezal
Reding von Biberegg, Theodor
Redonda , Gaspar de la
Redondo García, Francisco
Regalado Castañola, Pedro
Regato López de la Peña, José Manuel del
Reggio , Miguel
Reggio y Branciforte, Andrés
Reggio Branciforte y Colonna, Luis. Príncipe de Campoflorido (IV), en el Reino de Sicilia
Reggio y Gravina, Carlos
Reggio y Gravina, Esteban. Príncipe de Jacci y de Campoflorido (V)
Régil , Juan de
Regla , Juan
Reguera , Carlos de la
Reguera , Manuel Ignacio de la
Reguera González, Manuel
Reguera y Ordieres Lorenzana, José
Reguera y Valdelomar, Juan de la
Reguilón García Rosuero, Antolín
Regules Villasante, Teodoro Andrés de
Reina , Casiodoro de
Reinaga , Juan de la
Reinaldi , Juan Bautista
Reinalte Coello, Pedro de
Reinosa , Rodrigo de
Reinoso , Félix José. Fileno
Reinoso , Pedro de
Reinoso Abril, Mariano Miguel de
Reinoso y Mendoza, Diego de
Reinoso de Vargas, Pedro de. Pedro de Solier
Rejón de Silva , Diego Antonio
Rejón de Silva y Lucas, Diego Ventura
Rejón de Silva y Verástegui, Diego. Marqués de Alcantarilla (I)
Relingh , Peter. Peter Sterling
Reluz , Francisco de
Remboldt , Enrique
Remesal , Alonso de. El Joven
Remesal , Alonso de. El Viejo
Remesal , Antonio de
Remesal , Santiago de
Remírez de Baquedano, Gonzalo
Remírez de Baquedano, Juan. Marqués de Andia (II)
Remírez de Estenoz, Felipe
Remírez de Laredo y Encalada, Gaspar Antonio. Conde de San Xavier y Casa Laredo (III)
Remisa y Miarons, Gaspar. Marqués de la Remisa (I)
Remolins y Pardines, Francisco de
Remón , Alonso
Remón , Fermín
Remón Zarco del Valle y Huet, Antonio
